storm_id,storm_name,year,timestamp_utc,raw_timestamp,latitude,longitude,intensity_knots,max_sustained_wind_ms,max_sustained_wind_kmh,central_pressure_hpa,cyclone_category,storm_nature,track_type,file_path,image_shape,image_exists,dataset_origin,data_maturity_flag,quality_flag
2010286N18090,NIO_2010286N18,2010,2010-10-13 09:00:00 UTC,2010-10-13T08:59:59.999959808,17.4,89.5,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2010286N18090_MISSING_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2010293N17093,GIRI,2010,2010-10-19 12:00:00 UTC,2010-10-19T11:59:59.999959808,16.7,92.6,15.0,7.72,27.78,1010.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2010293N17093_GIRI_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2010293N17093,GIRI,2010,2010-10-19 15:00:00 UTC,2010-10-19T14:59:59.999959808,16.8,92.4,18.0,9.26,33.34,1009.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2010293N17093_GIRI_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2010341N14082,NIO_2010341N14,2010,2010-12-07 06:00:00 UTC,2010-12-07T05:59:59.999959808,14.5,82.0,25.0,12.86,46.3,1000.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2010341N15082_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2010341N14082,NIO_2010341N14,2010,2010-12-07 09:00:00 UTC,2010-12-07T08:59:59.999959808,14.8,81.8,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2010341N15082_MISSING_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011033N06083,NIO_2011033N06,2011,2011-02-02 12:00:00 UTC,2011-02-02T11:59:59.999959808,6.5,82.5,25.0,12.86,46.3,1002.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011034N07083_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011033N06083,NIO_2011033N06,2011,2011-02-02 15:00:00 UTC,2011-02-02T14:59:59.999959808,6.5,82.5,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011034N07083_MISSING_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011160N18070,NIO_2011160N18,2011,2011-06-09 06:00:00 UTC,2011-06-09T05:59:59.999959808,18.1,69.9,20.0,10.29,37.04,1007.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2011160N18070_ONE_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011160N18070,NIO_2011160N18,2011,2011-06-09 09:00:00 UTC,2011-06-09T08:59:59.999959808,18.2,70.1,23.0,11.83,42.6,1006.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2011160N18070_ONE_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011167N22089,NIO_2011167N22,2011,2011-06-16 06:00:00 UTC,2011-06-16T05:59:59.999959808,21.5,89.0,25.0,12.86,46.3,986.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011167N22089_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011167N22089,NIO_2011167N22,2011,2011-06-16 09:00:00 UTC,2011-06-16T08:59:59.999959808,21.7,89.0,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011167N22089_MISSING_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011203N24085,NIO_2011203N24,2011,2011-07-22 06:00:00 UTC,2011-07-22T05:59:59.999959808,24.0,84.0,20.0,10.29,37.04,990.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011203N24084_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011203N24085,NIO_2011203N24,2011,2011-07-22 09:00:00 UTC,2011-07-22T08:59:59.999959808,24.0,84.0,20.0,10.29,37.04,990.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011203N24084_MISSING_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011265N21088,NIO_2011265N21,2011,2011-09-22 06:00:00 UTC,2011-09-22T05:59:59.999959808,21.6,87.3,4.0,2.06,7.41,998.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011265N22087_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011265N21088,NIO_2011265N21,2011,2011-09-22 09:00:00 UTC,2011-09-22T08:59:59.999959808,21.7,87.2,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011265N22087_MISSING_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011290N15090,NIO_2011290N15,2011,2011-10-17 00:00:00 UTC,2011-10-16T23:59:59.999959808,15.2,89.5,15.0,7.72,27.78,1010.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2011290N15090_TWO_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011290N15090,NIO_2011290N15,2011,2011-10-17 03:00:00 UTC,2011-10-17T02:59:59.999959808,15.3,89.4,15.0,7.72,27.78,1010.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2011290N15090_TWO_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011302N13062,KEILA,2011,2011-10-29 06:00:00 UTC,2011-10-29T05:59:59.999959808,13.0,62.0,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011302N13062_KEILA_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011302N13062,KEILA,2011,2011-10-29 09:00:00 UTC,2011-10-29T08:59:59.999959808,13.0,61.4,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011302N13062_KEILA_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011310N11066,NIO_2011310N11,2011,2011-11-06 06:00:00 UTC,2011-11-06T05:59:59.999959808,10.5,65.5,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011310N11066_FOUR_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011310N11066,NIO_2011310N11,2011,2011-11-06 09:00:00 UTC,2011-11-06T08:59:59.999959808,10.4,65.6,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011310N11066_FOUR_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011330N06078,NIO_2011330N06,2011,2011-11-25 12:00:00 UTC,2011-11-25T11:59:59.999959808,6.0,78.1,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011330N06078_FIVE_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011330N06078,NIO_2011330N06,2011,2011-11-25 15:00:00 UTC,2011-11-25T14:59:59.999959808,6.4,77.6,28.0,14.4,51.86,1002.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011330N06078_FIVE_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011360N09088,THANE,2011,2011-12-25 12:00:00 UTC,2011-12-25T11:59:59.999959808,8.9,88.4,30.0,15.43,55.56,1001.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011360N09088_THANE_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2011360N09088,THANE,2011,2011-12-25 15:00:00 UTC,2011-12-25T14:59:59.999959808,9.1,88.3,30.0,15.43,55.56,1001.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2011360N09088_THANE_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2012285N21091,NIO_2012285N21,2012,2012-10-10 12:00:00 UTC,2012-10-10T11:59:59.999959808,21.0,91.0,25.0,12.86,46.3,1003.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2012285N21091_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2012285N21091,NIO_2012285N21,2012,2012-10-10 15:00:00 UTC,2012-10-10T14:59:59.999959808,21.5,91.0,25.0,12.86,46.3,1003.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2012285N21091_MISSING_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2012297N11067,MURJAN,2012,2012-10-22 18:00:00 UTC,2012-10-22T17:59:59.999959808,11.1,66.0,15.0,7.72,27.78,1008.0,Depression / Low,MX,main,tensors/hursat/hursat_genesis_2012297N11066_MURJAN_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2012297N11067,MURJAN,2012,2012-10-22 21:00:00 UTC,2012-10-22T20:59:59.999959808,11.2,65.6,18.0,9.26,33.34,1008.0,Depression / Low,MX,main,tensors/hursat/hursat_genesis_2012297N11066_MURJAN_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2012301N11087,NILAM,2012,2012-10-27 06:00:00 UTC,2012-10-27T05:59:59.999959808,11.1,87.1,15.0,7.72,27.78,1010.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2012301N11087_NILAM_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2012301N11087,NILAM,2012,2012-10-27 09:00:00 UTC,2012-10-27T08:59:59.999959808,10.9,87.0,18.0,9.26,33.34,1009.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2012301N11087_NILAM_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2012357N09064,NIO_2012357N09,2012,2012-12-22 06:00:00 UTC,2012-12-22T05:59:59.999959808,9.1,63.8,25.0,12.86,46.3,1004.0,Depression / Low,MX,main,tensors/hursat/hursat_genesis_2012357N09064_FOUR_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2012357N09064,NIO_2012357N09,2012,2012-12-22 09:00:00 UTC,2012-12-22T08:59:59.999959808,9.0,63.1,25.0,12.86,46.3,1004.0,Depression / Low,MX,main,tensors/hursat/hursat_genesis_2012357N09064_FOUR_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013130N04093,MAHASEN:VIYARU,2013,2013-05-09 18:00:00 UTC,2013-05-09T17:59:59.999959808,4.4,93.0,20.0,10.29,37.04,1007.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2013130N04093_MAHASEN_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013130N04093,MAHASEN:VIYARU,2013,2013-05-09 21:00:00 UTC,2013-05-09T20:59:59.999959808,4.4,93.3,23.0,11.83,42.6,1006.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2013130N04093_MAHASEN_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013149N21090,NIO_2013149N21,2013,2013-05-29 06:00:00 UTC,2013-05-29T05:59:59.999959808,21.3,89.3,25.0,12.86,46.3,996.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2013149N21089_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013149N21090,NIO_2013149N21,2013,2013-05-29 09:00:00 UTC,2013-05-29T08:59:59.999959808,21.5,89.0,25.0,12.86,46.3,996.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2013149N21089_MISSING_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013211N21088,NIO_2013211N21,2013,2013-07-30 06:00:00 UTC,2013-07-30T05:59:59.999959808,21.5,87.5,25.0,12.86,46.3,990.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2013211N22088_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013211N21088,NIO_2013211N21,2013,2013-07-30 09:00:00 UTC,2013-07-30T08:59:59.999959808,21.7,87.3,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2013211N22088_MISSING_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013232N22088,NIO_2013232N22,2013,2013-08-20 00:00:00 UTC,2013-08-19T23:59:59.999959808,22.0,87.5,25.0,12.86,46.3,990.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2013232N22088_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013232N22088,NIO_2013232N22,2013,2013-08-20 03:00:00 UTC,2013-08-20T02:59:59.999959808,22.0,87.5,25.0,12.86,46.3,990.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2013232N22088_MISSING_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013310N06066,NIO_2013310N06,2013,2013-11-06 00:00:00 UTC,2013-11-05T23:59:59.999959808,5.6,66.4,15.0,7.72,27.78,1010.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2013310N06066_THREE_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2013310N06066,NIO_2013310N06,2013,2013-11-06 03:00:00 UTC,2013-11-06T02:59:59.999959808,5.9,66.2,18.0,9.26,33.34,1009.0,Depression / Low,DS,main,tensors/hursat/hursat_genesis_2013310N06066_THREE_3.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2015157N13069,ASHOBAA,2015,2015-06-06 06:00:00 UTC,2015-06-06T05:59:59.999959808,13.1,68.5,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2015157N13069_ASHOBAA_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2015157N13069,ASHOBAA,2015,2015-06-06 09:00:00 UTC,2015-06-06T08:59:59.999959808,13.5,68.6,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2015157N13069_ASHOBAA_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2015171N18086,NIO_2015171N18,2015,2015-06-20 06:00:00 UTC,2015-06-20T05:59:59.999959808,18.5,86.0,25.0,12.86,46.3,990.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2015171N19086_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2015171N18086,NIO_2015171N18,2015,2015-06-20 09:00:00 UTC,2015-06-20T08:59:59.999959808,18.8,85.8,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2015171N19086_MISSING_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2015173N20067,NIO_2015173N20,2015,2015-06-22 06:00:00 UTC,2015-06-22T05:59:59.999959808,20.0,67.0,25.0,12.86,46.3,990.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2015173N20067_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2015173N20067,NIO_2015173N20,2015,2015-06-22 09:00:00 UTC,2015-06-22T08:59:59.999959808,20.0,66.9,25.0,12.86,46.3,1004.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2015173N20067_MISSING_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2015191N23085,NIO_2015191N23,2015,2015-07-10 06:00:00 UTC,2015-07-10T05:59:59.999959808,23.1,85.0,25.0,12.86,46.3,996.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2015191N23085_MISSING_0.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
2015191N23085,NIO_2015191N23,2015,2015-07-10 09:00:00 UTC,2015-07-10T08:59:59.999959808,23.3,84.0,25.0,12.86,46.3,994.0,Depression / Low,TS,main,tensors/hursat/hursat_genesis_2015191N23085_MISSING_2.npy,128x128,True,HURSAT-B1 v06,FINAL,VALID
